Urutan,id_cust,Status,Cukur_ke,Capster,Hari,Tanggal,keterangan,Bayar,Haircut,Haircolor,Creambath,Shaving,Vitamin,Powder A,Powder B,Pomade 1,Pomade 2,Pomade 3,Pomade 4,Pomade 5,Pomade 6,Pomade 7,Pomade 8,Pomade 9,Conditioner,Hairtonic,Total Payment
484,27586268Ayant,baru,1,iif,kamis,11/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
485,25791426Jigir,baru,1,irh,kamis,11/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
486,25506432Saara,baru,1,iif,kamis,11/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
487,25789242Feerd,baru,1,irh,kamis,11/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
488,27564485LeLev,lama,2,iif,jumat,12/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
489,25501879Baisa,lama,2,irh,jumat,12/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
490,25794036Azzza,baru,1,irh,jumat,12/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
491,26919723Bey S,baru,1,iif,jumat,12/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
492,25853218AcAca,baru,1,irh,jumat,12/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
493,25538126Mahab,lama,3,iif,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
494,26764325Diant,lama,2,irh,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
495,FaFay,baru,1,irh,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
496,25505986Kesha,baru,1,irh,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
497,2561701Yuusu,baru,1,iif,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
498,26805415YaYan,baru,1,irh,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
499,2550867Shole,baru,1,iif,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
500,2789262M.nan,baru,1,iif,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
501,28158827Ridwa,baru,1,irh,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
502,2560866Wiart,lama,2,irh,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
503,26892852Agria,baru,1,iif,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
504,25520804DeDep,baru,1,irh,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
505,26811933D.nta,baru,1,iif,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
506,25744905Rahma,baru,1,irh,sabtu,13/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
507,25508119AdAd,lama,2,iif,minggu,14/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
508,25507045Rooss,lama,2,irh,minggu,14/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
509,26932315Joata,baru,1,iif,minggu,14/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
510,25512281Errwi,baru,1,irh,minggu,14/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
511,25727662AkAk,baru,1,iif,minggu,14/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
512,2560678Yo Ek,baru,1,irh,minggu,14/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
513,25537839Yuula,baru,1,irh,minggu,14/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
514,25686152Haali,lama,2,iif,minggu,14/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
515,27538691Yanua,lama,2,irh,minggu,14/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
516,25506263Inndr,baru,1,iif,senin,15/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
517,26880934Lukor,lama,4,irh,senin,15/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
518,25793233Gilan,baru,1,iif,senin,15/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
519,25828752Firma,baru,1,irh,senin,15/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
520,27585992Tak Q,lama,2,iif,selasa,16/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
521,ElEl,baru,1,iif,selasa,16/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
522,DeDe,baru,1,irh,selasa,16/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
523,25789406Nat S,baru,1,irh,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
524,25515435Evant,lama,3,iif,rabu,17/11/2021,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
525,25828927WaWaf,baru,1,irh,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
526,26895775KrKri,baru,1,iif,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
527,25539389Ba Aj,baru,1,irh,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
528,25538747KeKe,baru,1,iif,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
529,2817786Lukma,baru,1,irh,rabu,17/11/2021,,Cash,35000,60000,,,,,,,,,,,,,,,,,95000
530,26770753Litan,lama,3,iif,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
531,28158831TiTia,baru,1,irh,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
532,26936508Lione,lama,,iif,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
533,28111013Rifki,baru,1,irh,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
534,26740627Ippun,lama,3,iif,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
535,26322623Marve,baru,1,irh,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
536,26920256Izhar,lama,,iif,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
537,26879762Khoni,lama,2,irh,rabu,17/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
538,25515496Gaari,baru,1,irh,kamis,18/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
539,Riifk,lama,,iif,kamis,18/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
540,25790600Riisk,baru,1,irh,kamis,18/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
541,25537986JaJak,baru,1,iif,kamis,18/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
542,Yam R,lama,,irh,kamis,18/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
543,25792588Im Aj,baru,1,iif,kamis,18/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
544,2550785Kejay,baru,1,irh,kamis,18/11/2021,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
545,25820861Arahy,lama,,iif,kamis,18/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
546,2552148BaAri,baru,1,irh,jumat,19/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
547,25507391Aggun,baru,1,iif,jumat,19/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
548,27586768Adawa,lama,4,iif,jumat,19/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
549,26741065BiBim,baru,1,irh,jumat,19/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
550,Riban,lama,,iif,jumat,19/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
551,2568312Diidi,baru,1,irh,jumat,19/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
552,27584606Diawa,baru,1,iif,jumat,19/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
553,27575339M.Agi,lama,,irh,jumat,19/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
554,Naabi,lama,,iif,jumat,19/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
555,25507733Maama,baru,1,irh,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
556,27589680Iqqba,baru,1,iif,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
557,25821321Witri,baru,1,irh,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
558,25512328BaBay,baru,1,iif,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
559,28158406Rimok,lama,3,irh,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
560,Arthu,lama,,iif,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
561,Pathu,lama,,irh,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
562,25507637Muzal,lama,3,iif,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
563,26762843NaNaj,baru,1,irh,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
564,25511106Suant,baru,1,iif,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
565,25792916Ibahi,baru,1,irh,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
566,25792916Yooyo,baru,1,iif,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
567,25539751SaBay,baru,1,irh,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
568,26762236Riiza,baru,1,iif,sabtu,20/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
569,26762945Ke Sh,lama,2,irh,minggu,21/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
570,26770753Tatan,lama,4,irh,minggu,21/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
571,25515585Ilkur,baru,1,iif,minggu,21/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
572,25507361Emzky,lama,3,irh,minggu,21/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
573,26920370Biomo,lama,2,iif,minggu,21/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
574,Riiza,lama,,irh,minggu,21/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
575,25507262Heend,lama,,iif,minggu,21/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
576,276642606Ye15k,baru,1,iif,minggu,21/11/2021,,Cash,35000,225000,,,,,,,,,,,,,,,,,260000
577,25786383Saawa,baru,1,irh,minggu,21/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
578,25791590Sadra,lama,2,iif,minggu,21/11/2021,,Cash,35000,,,,,,,130000,,,,,,,,,,,165000
579,25821678Jadon,baru,1,irh,minggu,21/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
580,26764405Iq Al,baru,1,iif,senin,22/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
581,25553730Suyon,baru,1,irh,senin,22/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
582,25852149Allme,lama,2,irh,senin,22/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
583,25527458AdAdi,baru,1,irh,senin,22/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
584,2547070Riiza,baru,1,iif,senin,22/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
585,25789535WiWid,baru,1,irh,senin,22/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
586,2547561Iwgny,baru,1,iif,senin,22/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
587,25507616Raafe,lama,2,irh,senin,22/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
588,25512447Arudi,baru,1,iif,selasa,23/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
589,25538456AnAnd,baru,1,iif,selasa,23/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
590,Adiza,lama,,irh,selasa,23/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
591,2550804Jayen,lama,,iif,rabu,24/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
592,2825743Zaifi,lama,1,irh,rabu,24/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
593,26912141DoDon,baru,1,iif,rabu,24/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
594,26912140Arses,baru,1,irh,rabu,24/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
595,25546714FeAnz,baru,1,iif,rabu,24/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
596,25810799MuAki,baru,1,irh,rabu,24/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
597,25821746Suisn,baru,1,iif,rabu,24/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
598,25613888Is'ru,lama,2,iif,kamis,25/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
599,26893718Riiya,baru,1,irh,kamis,25/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
600,25686302Faazr,baru,1,iif,kamis,25/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
601,26342888ArAri,baru,1,irh,kamis,25/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
602,26773733Ickit,baru,1,iif,kamis,25/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
603,26936706RaRam,baru,1,irh,jumat,26/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
604,255561214adaj,baru,,iif,jumat,26/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
605,26794148RiRi,baru,1,irh,jumat,26/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
606,25502192Anwoj,baru,1,iif,jumat,26/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
607,25824754Allfa,lama,2,irh,jumat,26/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
608,2550627Nyoma,lama,3,iif,jumat,26/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
609,25501887Riiva,lama,3,irh,sabtu,27/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
610,RiRi,baru,1,iif,sabtu,27/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
611,27586587Saand,lama,4,irh,sabtu,27/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
612,25502381Hendr,baru,1,iif,sabtu,27/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
613,28165540ReReg,baru,1,irh,sabtu,27/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
614,25524482Ziiha,baru,1,iif,sabtu,27/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
615,25506955Riiza,baru,1,irh,sabtu,27/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
616,25792939BiBil,baru,1,irh,sabtu,27/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
617,25507572Sai R,baru,1,iif,sabtu,27/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
618,25507865Sasan,baru,1,irh,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
619,281144523Fary ,lama,2,irh,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
620,25607901Faari,baru,1,iif,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
621,Ahhma,baru,1,irh,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
622,25851739Zaina,baru,1,iif,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
623,2547561Iwgny,lama,2,irh,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
624,28165772ReRen,baru,1,iif,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
625,26328850Anndr,baru,1,irh,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
626,Hemri,lama,,iif,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
627,27723591AjAji,baru,1,irh,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
628,25542580Hayad,baru,1,iif,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
629,255452Diima,baru,1,irh,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
630,25789518Pa Er,baru,1,iif,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
631,25789518Yo Er,baru,1,irh,minggu,28/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
632,26958861Gilan,baru,1,iif,senin,29/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
633,25500960Anngg,lama,3,irh,senin,29/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
634,27585849Ikrim,lama,2,iif,senin,29/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
635,25507045Rooss,lama,3,irh,senin,29/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
636,26948178Daavi,baru,1,iif,senin,29/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
637,26914987Ag Ek,baru,1,irh,senin,29/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
638,25508447Riiva,baru,1,irh,senin,29/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
639,25539399Yumad,baru,1,iif,senin,29/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
640,25507988Fathi,baru,1,irh,senin,29/11/2021,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
641,27709143Prety,lama,3,iif,selasa,30/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
642,26738678Yoosi,baru,1,irh,selasa,30/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
643,25539237ReRez,lama,3,iif,selasa,30/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
644,25507967Repel,baru,1,irh,selasa,30/11/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
645,26773212Mengk,lama,2,iif,rabu,01/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
646,27560966SaKaf,baru,1,irh,rabu,01/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
647,28159217Balme,lama,2,iif,rabu,01/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
648,26957170Seeti,baru,1,irh,rabu,01/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
649,25791958Suant,baru,1,iif,rabu,01/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
650,25506432Saara,lama,2,iif,rabu,01/12/2021,,Cash,35000,60000,,,,,,,,,,,,,,,,,95000
651,276645498Agyog,baru,1,irh,rabu,01/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
652,26936508Abaha,lama,,iif,kamis,02/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
653,25524100Mamma,lama,3,irh,jumat,03/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
654,25595756AlAla,baru,1,iif,jumat,03/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
655,Soohi,baru,1,irh,jumat,03/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
656,2555612948bass,baru,,iif,jumat,03/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
657,Iqsya,lama,,irh,jumat,03/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
658,26920260M.ekt,lama,2,iif,jumat,03/12/2021,,Cash,35000,,,,,,,130000,,,,,,,,,,,165000
659,25546154DoDon,baru,1,irh,jumat,03/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
660,26739105Wiawa,lama,3,iif,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
661,26771610Riidh,baru,1,irh,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
662,25613888Mu'ru,baru,1,iif,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
663,27586983Sutor,baru,1,irh,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
664,27586983Ibtal,baru,1,iif,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
665,27586983Hahma,baru,1,irh,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
666,281149010Caahy,lama,2,irh,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
667,25542799Errwa,baru,1,iif,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
668,25556835Prrim,baru,1,irh,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
669,25506921Miald,lama,5,iif,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
670,2547607AmAmi,lama,3,iif,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
671,281162323Argit,lama,2,iif,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
672,2547640Mutai,lama,2,irh,sabtu,04/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
673,25506715Ruali,lama,3,irh,minggu,05/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
674,25507391Aggun,lama,,iif,minggu,05/12/2021,,Cash,35000,60000,,,,,,,,,,,,,,,,,95000
675,25543244RoRo,lama,,irh,minggu,05/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
676,25747808TrTr,lama,2,iif,minggu,05/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
677,28165666Diide,baru,1,irh,minggu,05/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
678,25539703Adgny,baru,1,iif,minggu,05/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
679,26957506Madau,baru,1,irh,minggu,05/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
680,25542025GuGun,baru,1,irh,minggu,05/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
681,25821324Taaju,baru,1,iif,minggu,05/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
682,25540347Diila,lama,2,irh,minggu,05/12/2021,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
683,25537778Diasi,lama,3,iif,minggu,05/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
684,25807062Pa Tr,baru,1,iif,minggu,05/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
685,25852001Jeefr,baru,1,irh,minggu,05/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
686,25538754Arrie,baru,1,irh,minggu,05/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
687,25513407DiDio,lama,3,iif,senin,06/12/2021,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
688,281282234Irsya,lama,3,irh,senin,06/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
689,25515624galas,lama,3,iif,senin,06/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
690,2550632EdEd,baru,1,irh,senin,06/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
691,28138606Paanj,baru,1,iif,senin,06/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
692,25784863Rigga,baru,1,irh,senin,06/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
693,25549003Moffa,baru,1,irh,senin,06/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
694,28107974Daari,baru,1,iif,senin,06/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
695,25507443Teega,lama,,irh,senin,06/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
696,27586587Saand,lama,5,irh,selasa,07/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
697,25538045Suand,lama,2,irh,selasa,07/12/2021,,QRIS,35000,,,,,,,130000,,,,,,,,,,20000,185000
698,27557609Arant,baru,1,irh,selasa,07/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
699,2563948Maton,baru,1,irh,rabu,08/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
700,Far D,baru,1,irh,rabu,08/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
701,FaFai,lama,2,irh,rabu,08/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
702,2816704Noyon,lama,3,irh,rabu,08/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
703,25821328Krant,lama,,irh,rabu,08/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
704,25794036AzAza,lama,,irh,rabu,08/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
705,25791590Danie,baru,1,irh,rabu,08/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
706,25546178Yongk,baru,1,irh,rabu,08/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
707,25654882Aboza,baru,1,irh,rabu,08/12/2021,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
708,25538000AlAlw,lama,2,irh,rabu,08/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
709,Haaki,baru,1,irh,kamis,09/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
710,Baaki,baru,1,irh,kamis,09/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
711,25819700DaDan,lama,2,irh,kamis,09/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
712,25507423Nyyot,baru,1,irh,kamis,09/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
713,26764325Diant,lama,3,irh,kamis,09/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
714,25523252Naand,baru,1,irh,kamis,09/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
715,25508344Paanj,lama,2,irh,kamis,09/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
716,26925351Roobi,lama,2,irh,kamis,09/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
717,27541405DiDi,baru,1,irh,jumat,10/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
718,25507419Sooke,baru,1,irh,jumat,10/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
719,26101341Arsya,baru,1,irh,jumat,10/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
720,26957593Waahy,baru,1,irh,jumat,10/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
721,26741065BiBim,lama,2,irh,jumat,10/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
722,Raafl,lama,,irh,jumat,10/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
723,25821587Leard,lama,2,irh,jumat,10/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
724,25506687Haaki,baru,1,irh,jumat,10/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
725,27592982Azzwa,lama,2,irh,jumat,10/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
726,26802335Irbow,baru,1,irh,sabtu,11/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
